"MOLECULE","Prediction"
"ACT6_M_144603",3.14824923558897
"ACT6_M_144604",2.6851222786132
"ACT6_M_144605",2.1298489379085
"ACT6_M_144606",2.59764796368183
"ACT6_M_144613",3.31396335965806
"ACT6_M_144616",2.30233797619048
"ACT6_M_144617",3.13709452380952
"ACT6_M_144618",2.64277944444444
"ACT6_M_144619",2.6517467571644
"ACT6_M_144620",2.89054972222222
"ACT6_M_144622",2.64963648629559
"ACT6_M_144623",2.85137341810561
"ACT6_M_144624",2.92102666666667
"ACT6_M_144628",2.72856416666667
"ACT6_M_144633",3.23436070402875
"ACT6_M_144635",3.07946916621167
"ACT6_M_144637",2.66362879399586
"ACT6_M_144638",2.39966134570516
"ACT6_M_144639",2.51340424242424
"ACT6_M_144641",2.54090620463354
"ACT6_M_144644",2.14490320552081
"ACT6_M_144645",2.30271971963793
"ACT6_M_144646",2.26644434752747
"ACT6_M_144647",2.95646495421245
"ACT6_M_144648",2.31480413561077
"ACT6_M_144649",2.38951648146988
"ACT6_M_144650",3.34966273459384
"ACT6_M_144651",2.38329582462004
"ACT6_M_144652",2.92313217948718
"ACT6_M_144653",2.37456902777778
"ACT6_M_144655",2.58250867063492
"ACT6_M_144657",2.36854682539683
"ACT6_M_144658",2.26362708333333
"ACT6_M_144663",2.28787097222222
"ACT6_M_144664",2.29259154761905
"ACT6_M_144665",2.01452117965368
"ACT6_M_144666",2.54501678571429
"ACT6_M_144668",2.366987
"ACT6_M_144669",2.21138975524476
"ACT6_M_144670",1.94431579545455
"ACT6_M_144672",2.16034444264069
"ACT6_M_144673",2.02171333333333
"ACT6_M_144675",2.33335416666667
"ACT6_M_144679",3.0171047302819
"ACT6_M_144680",2.23569502941176
"ACT6_M_144682",3.11458166666667
"ACT6_M_144684",2.92696390531091
"ACT6_M_144685",2.64071835640352
"ACT6_M_144686",2.89556949878247
"ACT6_M_144687",2.9080338885188
"ACT6_M_144690",3.03184686507937
"ACT6_M_144691",1.78748944054008
"ACT6_M_144692",1.78748944054008
"ACT6_M_144694",2.03890464085689
"ACT6_M_144698",2.1539054978355
"ACT6_M_144700",2.59393403868122
"ACT6_M_144702",2.39366138567828
"ACT6_M_144703",2.74067291666667
"ACT6_M_144704",2.73676833333333
"ACT6_M_144705",2.64980206521739
"ACT6_M_144707",1.96674417878788
"ACT6_M_144709",2.5827076007326
"ACT6_M_144712",3.09453782882589
"ACT6_M_144713",2.51009389831495
"ACT6_M_144714",3.77527232876712
"ACT6_M_144716",2.56650861824109
"ACT6_M_144726",3.01863420634921
"ACT6_M_144731",2.95274902208902
"ACT6_M_144734",3.19807833333333
"ACT6_M_144735",2.90285555555556
"ACT6_M_144737",3.75228639239656
"ACT6_M_144738",2.17238933068182
"ACT6_M_144739",3.43052096115958
"ACT6_M_144742",2.80591974546287
"ACT6_M_144743",2.07088104005168
"ACT6_M_144744",2.56649349370546
"ACT6_M_144745",3.31414436507937
"ACT6_M_144746",3.3017420734127
"ACT6_M_144749",1.97082149582456
"ACT6_M_144750",2.7134825
"ACT6_M_144751",2.75436607142857
"ACT6_M_144752",2.86615833333333
"ACT6_M_144753",2.9184841390369
"ACT6_M_144756",1.70225391723298
"ACT6_M_144760",1.92565024213106
"ACT6_M_144762",1.90799181951202
"ACT6_M_144763",1.98345703216374
"ACT6_M_144771",3.10065714285714
"ACT6_M_144772",3.02142713924964
"ACT6_M_144773",2.63760137955182
"ACT6_M_144774",3.03423309523809
"ACT6_M_144777",2.61987784313725
"ACT6_M_144779",3.06436391456583
"ACT6_M_144789",3.12046488095238
"ACT6_M_144790",3.08591182900433
"ACT6_M_144792",1.94884203947368
"ACT6_M_144796",2.89673243940457
"ACT6_M_144798",3.00723244047619
"ACT6_M_144800",1.69814568034151
"ACT6_M_144801",3.12851047201337
"ACT6_M_144802",2.15493463980464
"ACT6_M_144803",2.50020928571429
"ACT6_M_144805",2.72017083333333
"ACT6_M_144806",2.85117974358974
"ACT6_M_144810",2.82286333333333
"ACT6_M_144811",2.29115624669294
"ACT6_M_144812",2.32634323709624
"ACT6_M_144815",3.12577369047619
"ACT6_M_144816",2.61698944444444
"ACT6_M_144821",2.22864948179272
"ACT6_M_144822",2.32972233893557
"ACT6_M_144824",2.34673132936508
"ACT6_M_144826",2.68163145238095
"ACT6_M_144830",2.72330187229437
"ACT6_M_144833",2.95397738083647
"ACT6_M_144839",2.52223238564764
"ACT6_M_144840",2.64830163205913
"ACT6_M_144843",2.151753495671
"ACT6_M_144844",2.151753495671
"ACT6_M_144845",2.26628708606006
"ACT6_M_144846",2.67084778939384
"ACT6_M_144847",1.84022308456503
"ACT6_M_144856",3.06282301653524
"ACT6_M_144860",3.24162757578582
"ACT6_M_144864",3.10554091753775
"ACT6_M_144873",2.47843285714286
"ACT6_M_144875",2.27784237656222
"ACT6_M_144876",2.34466745277329
"ACT6_M_144877",2.52988725373577
"ACT6_M_144879",2.19408787698413
"ACT6_M_144880",1.96579494208494
"ACT6_M_144881",1.66927884761899
"ACT6_M_144883",2.21220424519925
"ACT6_M_144886",2.46259070009099
"ACT6_M_144887",1.9400545
"ACT6_M_144888",2.14637783333333
"ACT6_M_144891",2.61284171837422
"ACT6_M_144893",2.07348441919192
"ACT6_M_144899",3.58610406120099
"ACT6_M_144907",3.13584393982663
"ACT6_M_144912",2.75902662698413
"ACT6_M_144916",2.50261773809524
"ACT6_M_144917",2.50261773809524
"ACT6_M_144918",2.9780575
"ACT6_M_144921",2.94197560736486
"ACT6_M_144925",2.02677647507562
"ACT6_M_144928",2.83224616010889
"ACT6_M_144929",2.64069281569451
"ACT6_M_144930",2.37040797668314
"ACT6_M_144931",2.40182642857143
"ACT6_M_144934",2.60026740613553
"ACT6_M_144935",2.73858214285714
"ACT6_M_144937",1.76154603443727
"ACT6_M_144938",2.58844003641203
"ACT6_M_144939",2.65787526763512
"ACT6_M_144940",2.69080171269007
"ACT6_M_144941",2.98608436563437
"ACT6_M_144942",2.82637414684415
"ACT6_M_144943",2.78178031801532
"ACT6_M_144946",1.86475775108225
"ACT6_M_144947",1.79040767554688
"ACT6_M_144948",1.82465601180033
"ACT6_M_144949",2.84751406953212
"ACT6_M_144964",2.98313519607843
"ACT6_M_144965",2.53108777777778
"ACT6_M_144966",2.43628674613885
"ACT6_M_144968",2.57517171052632
"ACT6_M_144970",2.64849884240524
"ACT6_M_144971",2.74617739217482
"ACT6_M_144972",3.13667541666667
"ACT6_M_144976",2.47099848484848
"ACT6_M_144977",3.1253683747412
"ACT6_M_144985",2.93321383333333
"ACT6_M_144994",2.6369890597148
"ACT6_M_144998",2.30353164285714
"ACT6_M_145000",1.90562438423645
"ACT6_M_145004",2.62888302348076
"ACT6_M_145006",3.62723622243769
"ACT6_M_145007",2.40657111111111
"ACT6_M_145009",2.51494777777778
"ACT6_M_145012",1.52630379985146
"ACT6_M_145014",1.96452196554936
"ACT6_M_145017",2.33388451315383
"ACT6_M_145019",1.76102977696485
"ACT6_M_145020",1.96138639655444
"ACT6_M_145021",1.86072534027403
"ACT6_M_145022",1.88654835228496
"ACT6_M_145023",2.22392597101568
"ACT6_M_145025",2.61063517316017
"ACT6_M_145028",2.08030510065016
"ACT6_M_145029",2.35623729181929
"ACT6_M_145031",3.81226986434109
"ACT6_M_145035",2.36805167832168
"ACT6_M_145038",2.78221738095238
"ACT6_M_145039",2.54776565656566
"ACT6_M_145041",2.15383317423995
"ACT6_M_145043",1.48870705681818
"ACT6_M_145045",3.22603319444444
"ACT6_M_145047",2.70675237682252
"ACT6_M_145049",2.8189628741922
"ACT6_M_145051",2.6556532513369
"ACT6_M_145054",3.79464717948718
"ACT6_M_145060",2.74977294372294
"ACT6_M_145061",2.4221365
"ACT6_M_145062",2.63587918040293
"ACT6_M_145064",3.36723583333333
"ACT6_M_145069",2.31183897569444
"ACT6_M_145070",2.4428328968254
"ACT6_M_145071",2.22488077280065
"ACT6_M_145072",1.6272954365321
"ACT6_M_145073",2.47987970081863
"ACT6_M_145077",2.21142912041084
"ACT6_M_145078",2.067346398142
"ACT6_M_145081",2.26337277986377
"ACT6_M_145083",2.95730120118988
"ACT6_M_145085",3.0963156879948
"ACT6_M_145086",3.61465043672014
"ACT6_M_145090",2.34488986611438
"ACT6_M_145092",2.53913821090368
"ACT6_M_145093",2.35548182754564
"ACT6_M_145104",2.55563738095238
"ACT6_M_145106",1.99369423881674
"ACT6_M_145107",2.79701833333333
"ACT6_M_145108",2.27516653828198
"ACT6_M_145109",2.09098908730159
"ACT6_M_145110",2.06645492063492
"ACT6_M_145116",1.89577392857143
"ACT6_M_145119",1.82970977272727
"ACT6_M_145124",3.24794970056199
"ACT6_M_145127",3.36862472631587
"ACT6_M_145128",2.78276647922999
"ACT6_M_145129",3.04375933157903
"ACT6_M_145134",2.06182017335004
"ACT6_M_145136",2.31001396281875
"ACT6_M_145138",1.69508301792115
"ACT6_M_145139",1.82559476190476
"ACT6_M_145140",2.24502317093772
"ACT6_M_145141",2.24502317093772
"ACT6_M_145142",2.52992813659354
"ACT6_M_145157",3.07690964646465
"ACT6_M_145161",3.09349621794872
"ACT6_M_145162",3.0902375877193
"ACT6_M_145163",3.25906640350877
"ACT6_M_145166",3.29737928571429
"ACT6_M_145167",2.39594972821788
"ACT6_M_145168",1.87178876094929
"ACT6_M_145169",2.59953476540394
"ACT6_M_145172",2.31705882154882
"ACT6_M_145174",2.87598416666667
"ACT6_M_145175",3.36670791997129
"ACT6_M_145176",2.45233189542484
"ACT6_M_145177",2.62465654761905
"ACT6_M_145183",2.28757373765124
"ACT6_M_145184",2.42441497800703
"ACT6_M_145186",2.44337661764706
"ACT6_M_145187",2.20665712159186
"ACT6_M_145189",3.21358055555556
"ACT6_M_145190",2.55405006302521
"ACT6_M_145199",2.70465348833356
"ACT6_M_145201",2.33250277777778
"ACT6_M_145203",1.54116637079832
"ACT6_M_145208",3.44646885964912
"ACT6_M_145217",2.90634783837992
"ACT6_M_145220",2.96313625203536
"ACT6_M_145229",2.4958119984326
"ACT6_M_145230",2.54569292087542
"ACT6_M_145235",2.70542341131091
"ACT6_M_145242",3.22250423191392
"ACT6_M_145246",2.80672190254927
"ACT6_M_145248",2.77468739292084
"ACT6_M_145252",2.27852119949495
"ACT6_M_145253",2.68979891774892
"ACT6_M_145259",2.7792514807853
"ACT6_M_145266",3.14204528261711
"ACT6_M_145268",2.25661961598028
"ACT6_M_145273",2.71419511904762
"ACT6_M_145274",2.67653903985507
"ACT6_M_145275",2.40366219979296
"ACT6_M_145276",2.81320138888889
"ACT6_M_145278",2.42841619929355
"ACT6_M_145282",2.69740088235294
"ACT6_M_145283",3.16076878787879
"ACT6_M_145284",2.36693342105263
"ACT6_M_145285",2.26000486558517
"ACT6_M_145289",2.2169077962963
"ACT6_M_145290",1.98119912878788
"ACT6_M_145292",2.42817990912396
"ACT6_M_145293",2.14714571590909
"ACT6_M_145298",2.68613163919414
"ACT6_M_145300",2.36662530952381
"ACT6_M_145301",2.59567666666667
"ACT6_M_145304",3.84360039300203
"ACT6_M_145305",3.89881355090312
"ACT6_M_145306",2.95745106009932
"ACT6_M_145308",2.5244690530303
"ACT6_M_145309",2.72466305555556
"ACT6_M_145312",2.61874037130021
"ACT6_M_145313",2.67234037130021
"ACT6_M_145314",2.66273737205387
"ACT6_M_145319",2.08541898809524
"ACT6_M_145320",2.44456924236874
"ACT6_M_145321",2.39145661229998
"ACT6_M_145323",1.95968446997531
"ACT6_M_145324",2.32812173326184
"ACT6_M_145325",2.98842202710024
"ACT6_M_145333",2.77464446327684
"ACT6_M_145335",1.75345326619547
"ACT6_M_145336",2.33119432189542
"ACT6_M_145337",1.1148164162764
"ACT6_M_145340",3.17977746031746
"ACT6_M_145341",2.55175234595153
"ACT6_M_145343",3.50785541666667
"ACT6_M_145345",3.1550192294951
"ACT6_M_145347",3.47032435467242
"ACT6_M_145348",3.37128391196013
"ACT6_M_145350",3.34822645115995
"ACT6_M_145352",2.66727948773449
"ACT6_M_145353",3.00770083333333
"ACT6_M_145355",2.27785686868687
"ACT6_M_145356",2.44902133958634
"ACT6_M_145357",2.87129337164751
"ACT6_M_145358",2.94443956443903
"ACT6_M_145360",2.3370759887406
"ACT6_M_145361",2.39875660167214
"ACT6_M_145362",2.96478427112742
"ACT6_M_145363",1.87230583333333
"ACT6_M_145364",2.87062909707452
"ACT6_M_145365",2.48901395373275
"ACT6_M_145366",3.04526047619048
"ACT6_M_145369",2.79196413043478
"ACT6_M_145370",2.92824333333333
"ACT6_M_145372",2.4645267585214
"ACT6_M_145374",3.23751761904762
"ACT6_M_145375",3.23751761904762
"ACT6_M_145376",3.23751761904762
"ACT6_M_145377",2.64112306113482
"ACT6_M_145378",3.5397214869281
"ACT6_M_145380",2.69994722222222
"ACT6_M_145384",2.20075547979798
"ACT6_M_145385",2.29453789432789
"ACT6_M_145390",2.48260978201312
"ACT6_M_145391",2.80808676290084
"ACT6_M_145394",2.30115065789474
"ACT6_M_145397",2.74771055555555
"ACT6_M_145398",3.18222887163561
"ACT6_M_145399",3.08231829695218
"ACT6_M_145400",2.55795223856209
"ACT6_M_145401",3.39413586017106
"ACT6_M_145402",2.54597574063775
"ACT6_M_145408",2.90473481203008
"ACT6_M_145413",2.48165325479102
"ACT6_M_145415",3.11734144005848
"ACT6_M_145416",2.79707361111111
"ACT6_M_145417",3.24864284954811
"ACT6_M_145418",3.16373888888889
"ACT6_M_145421",1.82922215843954
"ACT6_M_145423",2.383643727422
"ACT6_M_145425",2.15581247744723
"ACT6_M_145429",2.96056599527665
"ACT6_M_145435",3.21604802376485
"ACT6_M_145440",2.98641620915033
"ACT6_M_145448",2.97381502024046
"ACT6_M_145450",2.65740588952654
"ACT6_M_145451",2.75752030559121
"ACT6_M_145453",2.7090643699187
"ACT6_M_145458",2.88431377075465
"ACT6_M_145461",2.92924214464397
"ACT6_M_145462",2.71386657168752
"ACT6_M_145463",2.05447079784296
"ACT6_M_145464",2.37116353896104
"ACT6_M_145465",2.93289746753247
"ACT6_M_145466",2.93289746753247
"ACT6_M_145467",2.73850465246994
"ACT6_M_145468",2.00679022259409
"ACT6_M_145469",2.26559657919276
"ACT6_M_145470",1.8931878098659
"ACT6_M_145471",2.00168249677423
"ACT6_M_145472",1.98241812948533
"ACT6_M_145473",1.71641942842117
"ACT6_M_145475",3.14481386986257
"ACT6_M_145477",2.93508747781312
"ACT6_M_145479",2.02114783333333
"ACT6_M_145480",2.65668166968053
"ACT6_M_145483",2.95266047987616
"ACT6_M_145484",2.73041919498484
"ACT6_M_145485",2.85080382326007
"ACT6_M_145488",2.88403221611722
"ACT6_M_145490",2.71810027777778
"ACT6_M_145491",2.37084338228438
"ACT6_M_145492",1.91043927777778
"ACT6_M_145493",2.441737534179
"ACT6_M_145497",2.88309731309814
"ACT6_M_145499",2.48317049203133
"ACT6_M_145500",2.73093363083213
"ACT6_M_145504",2.38395709739739
"ACT6_M_145505",2.69693834899381
"ACT6_M_145506",3.10344060867294
"ACT6_M_145507",2.26998862337142
"ACT6_M_145510",2.65840977272727
"ACT6_M_145519",2.63200349827139
"ACT6_M_145523",2.9814852253801
"ACT6_M_145528",2.54655645604396
"ACT6_M_145530",2.70114824175824
"ACT6_M_145531",2.07447414703587
"ACT6_M_145536",2.68915093073593
"ACT6_M_145537",2.40366219979296
"ACT6_M_145539",1.91693083333333
"ACT6_M_145540",2.94101574665748
"ACT6_M_145542",1.71201514119523
"ACT6_M_145543",2.57269602941176
"ACT6_M_145544",2.5957855872093
"ACT6_M_145545",2.63619337719298
"ACT6_M_145546",3.47824329740455
"ACT6_M_145549",2.35857827253108
"ACT6_M_145550",2.85984012939959
"ACT6_M_145552",3.16421583333333
"ACT6_M_145553",2.0188856990232
"ACT6_M_145554",2.30763407900433
"ACT6_M_145556",1.41622571969697
"ACT6_M_145557",2.34444095755694
"ACT6_M_145562",2.84991236006683
"ACT6_M_145563",1.97377870879416
"ACT6_M_145565",2.80174647911914
"ACT6_M_145567",2.72072763888889
"ACT6_M_145568",3.06532489163614
"ACT6_M_145569",3.06532489163614
"ACT6_M_145571",2.45207370095338
"ACT6_M_145572",2.43199304993252
"ACT6_M_145574",2.17648237874195
"ACT6_M_145575",2.75405798558897
"ACT6_M_145578",2.84173398056746
"ACT6_M_145579",2.40413800060155
"ACT6_M_145580",2.75621664502164
"ACT6_M_145581",1.7826210563836
"ACT6_M_145582",2.77837856246895
"ACT6_M_145584",2.14085548245614
"ACT6_M_145585",2.13414333333333
"ACT6_M_145587",2.26703870670996
"ACT6_M_145589",2.21221686507937
"ACT6_M_145590",1.72958430194805
"ACT6_M_145591",2.85817779761905
"ACT6_M_145595",3.18892373770304
"ACT6_M_145598",2.35849444205569
"ACT6_M_145599",2.38877652175043
"ACT6_M_145600",2.13547506666664
"ACT6_M_145601",2.72740105429293
"ACT6_M_145602",2.30998299042443
"ACT6_M_145606",1.51670107129514
"ACT6_M_145607",1.47310026587249
"ACT6_M_145608",1.82749829247488
"ACT6_M_145609",1.71386612883979
"ACT6_M_145610",2.85230679088612
"ACT6_M_145612",2.03719846392843
"ACT6_M_145613",1.8038193747208
"ACT6_M_145615",2.49066228540691
"ACT6_M_145618",2.97283202380952
"ACT6_M_145619",3.05315663419913
"ACT6_M_145624",3.0145584998335
"ACT6_M_145626",2.92723880952381
"ACT6_M_145627",2.59027013921264
"ACT6_M_145629",2.59611297452547
"ACT6_M_145630",2.56688228632479
"ACT6_M_145632",2.59027013921264
"ACT6_M_145633",2.10365838961039
"ACT6_M_145637",2.59694735209235
"ACT6_M_145638",2.53651508158508
"ACT6_M_145639",1.71560500287213
"ACT6_M_145647",2.46679435034318
"ACT6_M_145650",2.72013195598325
"ACT6_M_145655",2.23450894400856
"ACT6_M_145657",2.22065250974107
"ACT6_M_145659",1.94586382936508
"ACT6_M_145660",1.82902824603175
"ACT6_M_145662",2.2350818975469
"ACT6_M_145664",3.29126030075188
"ACT6_M_145665",2.49373583333333
"ACT6_M_145666",2.22970458333333
"ACT6_M_145667",2.19242791666667
"ACT6_M_145668",2.19242791666667
"ACT6_M_145669",2.50895289619694
"ACT6_M_145670",2.36830342054264
"ACT6_M_145671",2.15054291666667
"ACT6_M_145672",1.93326125
"ACT6_M_145676",2.63985125
"ACT6_M_145680",1.77605435705057
"ACT6_M_145681",2.17735994747899
"ACT6_M_145683",1.77090282142857
"ACT6_M_145684",2.6755712666135
"ACT6_M_145685",3.2455806185043
"ACT6_M_145690",3.60627478146853
"ACT6_M_145700",3.43405842261024
"ACT6_M_145708",2.03257986904762
"ACT6_M_145710",1.92659817054264
"ACT6_M_145712",2.31015746816168
"ACT6_M_145713",2.18431488095238
"ACT6_M_145714",3.07663114961316
"ACT6_M_145716",2.37727347167561
"ACT6_M_145718",2.31871037634409
"ACT6_M_145727",2.95950538784067
"ACT6_M_145728",2.84110316561845
"ACT6_M_145729",2.81388475292004
"ACT6_M_145731",2.35466102564103
"ACT6_M_145734",2.07399136363636
"ACT6_M_145736",2.40123202424242
"ACT6_M_145739",2.64489293872794
"ACT6_M_145750",2.91678013888889
"ACT6_M_145753",2.71793824204213
"ACT6_M_145755",2.56883325757576
"ACT6_M_145756",2.03638989738346
"ACT6_M_145757",2.16780095279427
"ACT6_M_145768",2.21491551345782
"ACT6_M_145769",2.42401234126984
"ACT6_M_145770",2.76546206959707
"ACT6_M_145771",2.41995791666667
"ACT6_M_145772",2.21614929233512
"ACT6_M_145778",2.68608757575758
"ACT6_M_145785",2.24208497727273
"ACT6_M_145787",2.36483821428571
"ACT6_M_145788",2.36483821428571
"ACT6_M_145789",2.95465357142857
"ACT6_M_145791",2.12808137377351
"ACT6_M_145794",2.71956521825397
"ACT6_M_145796",2.32034065651261
"ACT6_M_145799",1.94073670833333
"ACT6_M_145800",2.5496172979798
"ACT6_M_145803",2.8239760479798
"ACT6_M_145806",1.85823351388889
"ACT6_M_145813",2.828115
"ACT6_M_145815",2.64678787698413
"ACT6_M_145816",2.64678787698413
"ACT6_M_145818",2.79241105714628
"ACT6_M_145820",3.199401886989
"ACT6_M_145822",2.18961457824623
"ACT6_M_145823",2.30791953571429
"ACT6_M_145828",2.07464467069892
"ACT6_M_145829",2.75456467810863
"ACT6_M_145831",1.97038679437229
"ACT6_M_145836",1.23528008961702
"ACT6_M_145837",2.65230870150659
"ACT6_M_145838",2.70128077746578
"ACT6_M_145844",2.44318960733711
"ACT6_M_145845",2.20206302931885
"ACT6_M_145846",2.5793087281746
"ACT6_M_145849",2.17134335375577
"ACT6_M_145851",3.30105305401043
"ACT6_M_145854",2.59695166666667
"ACT6_M_145858",3.10807191738817
"ACT6_M_145859",3.03438724776685
"ACT6_M_145860",3.08657370820213
"ACT6_M_145862",3.04139143770475
"ACT6_M_145863",3.08207893939394
"ACT6_M_145865",3.22496726190476
"ACT6_M_145866",2.48314373015873
"ACT6_M_145869",2.72671000505051
"ACT6_M_145870",3.04581652020202
"ACT6_M_145871",2.22070086206897
"ACT6_M_145872",2.68232034001783
"ACT6_M_145885",2.29648575757576
"ACT6_M_145886",2.28330083333333
"ACT6_M_145887",2.19561214285714
"ACT6_M_145888",1.65934361111111
"ACT6_M_145889",2.31457361111111
"ACT6_M_145890",2.29035092054264
"ACT6_M_145891",2.14423058333333
"ACT6_M_145892",2.8458297965502
"ACT6_M_145902",2.75068557683062
"ACT6_M_145905",2.97432978066391
"ACT6_M_145906",3.17854003145154
"ACT6_M_145911",1.96363288461538
"ACT6_M_145912",1.96363288461538
"ACT6_M_145914",2.9191788034188
"ACT6_M_145915",2.43336245421245
"ACT6_M_145917",2.82156048102981
"ACT6_M_145918",2.2243174846289
"ACT6_M_145921",1.64152916666667
"ACT6_M_145944",3.32337790477885
"ACT6_M_145948",2.84679301636444
"ACT6_M_145949",2.5609047964651
"ACT6_M_145952",1.92157083333333
"ACT6_M_145956",2.23401008402633
"ACT6_M_145957",2.47326527777778
"ACT6_M_145965",2.67058389644747
"ACT6_M_145966",2.61735051406926
"ACT6_M_145967",2.34961691773504
"ACT6_M_145970",2.83460844496763
"ACT6_M_145971",2.33550568890454
"ACT6_M_145972",1.11894482505183
"ACT6_M_145973",2.3699242202613
"ACT6_M_145975",2.32964764228859
"ACT6_M_145976",2.05249477158525
"ACT6_M_145978",2.56025500604047
"ACT6_M_145979",2.69909796066253
"ACT6_M_145981",2.49559545454545
"ACT6_M_145982",2.42218566260613
"ACT6_M_145985",2.18203519570707
"ACT6_M_145992",2.09101809455428
"ACT6_M_145993",2.45015656235285
"ACT6_M_145994",2.07234233199666
"ACT6_M_145995",2.20424593457807
"ACT6_M_145996",2.62077604664965
"ACT6_M_145997",1.82123811414141
"ACT6_M_145998",1.68925933636364
"ACT6_M_145999",2.01713155147532
"ACT6_M_146000",1.94963295320197
"ACT6_M_146001",2.12920437050608
"ACT6_M_146002",1.98330610300969
"ACT6_M_146003",2.52628479972197
"ACT6_M_146004",2.39947216667934
"ACT6_M_146005",2.45667561776044
"ACT6_M_146006",2.79051400385433
"ACT6_M_146008",2.55774092055004
"ACT6_M_146010",2.14070649122807
"ACT6_M_146012",2.42467156597943
"ACT6_M_146014",2.38632498549851
"ACT6_M_146017",2.20968026087947
"ACT6_M_146018",2.6025503462832
"ACT6_M_146020",3.06522416666667
"ACT6_M_146023",2.57585256423795
"ACT6_M_146024",2.22162070707071
"ACT6_M_146027",2.41407400623886
"ACT6_M_146028",2.44843199707602
"ACT6_M_146034",2.36881908339722
"ACT6_M_146037",1.90656494958879
"ACT6_M_146040",1.68419213971776
"ACT6_M_146041",1.78677946022159
"ACT6_M_146045",2.75492470719638
"ACT6_M_146046",1.75908548428887
"ACT6_M_146048",1.71790718019258
"ACT6_M_146049",2.14748869883007
"ACT6_M_146051",2.43513630014599
"ACT6_M_146052",2.43513630014599
"ACT6_M_146053",2.42186572775264
"ACT6_M_146058",2.64399362482786
"ACT6_M_146060",2.60341925094268
"ACT6_M_146061",2.50942083333333
"ACT6_M_146062",2.34983103935777
"ACT6_M_146066",2.58683191646489
"ACT6_M_146067",2.58683191646489
"ACT6_M_146068",2.86920986434109
"ACT6_M_146069",2.8486575
"ACT6_M_146076",2.73136206349206
"ACT6_M_146080",2.4527286580086
"ACT6_M_146081",1.67218285953022
"ACT6_M_146082",1.64223381865374
"ACT6_M_146085",2.57028014705882
"ACT6_M_146086",2.54943245098039
"ACT6_M_146087",2.68971098039216
"ACT6_M_146088",2.86672567561807
"ACT6_M_146089",2.76057750163895
"ACT6_M_146090",3.0030245952381
"ACT6_M_146091",2.25018944444444
"ACT6_M_146092",2.99358189129819
"ACT6_M_146093",2.81216628930818
"ACT6_M_146095",2.88639808479532
"ACT6_M_146096",3.53061833333333
"ACT6_M_146098",3.10725530701754
"ACT6_M_146099",2.32766450980392
"ACT6_M_146103",2.82050108479532
"ACT6_M_146104",2.65845311188811
"ACT6_M_146107",3.0614487797619
"ACT6_M_146109",3.32250995979532
"ACT6_M_146114",3.17586038003663
"ACT6_M_146115",3.17586038003663
"ACT6_M_146116",3.09063219346352
"ACT6_M_146119",2.36792894444444
"ACT6_M_146121",2.69383384292692
"ACT6_M_146122",2.43515542606516
"ACT6_M_146123",2.82684256379585
"ACT6_M_146125",2.2880072985348
"ACT6_M_146133",2.92739755244755
"ACT6_M_146135",3.48290002162014
"ACT6_M_146145",2.49829627397113
"ACT6_M_146147",2.77598865079365
"ACT6_M_146150",2.92543402777778
"ACT6_M_146151",2.97917162698413
"ACT6_M_146153",2.21934045845552
"ACT6_M_146156",2.31423636363636
"ACT6_M_146159",3.48936169063964
"ACT6_M_146160",3.38582555672269
"ACT6_M_146161",3.39851840909091
"ACT6_M_146162",3.24126916666667
"ACT6_M_146163",2.9491725877193
"ACT6_M_146164",3.24402666666667
"ACT6_M_146165",2.98116369047619
"ACT6_M_146166",2.78581614441931
"ACT6_M_146167",3.07055896825397
"ACT6_M_146170",2.94095310192259
"ACT6_M_146172",2.63059188655789
"ACT6_M_146173",2.88233909307359
"ACT6_M_146176",2.9306874047619
"ACT6_M_146178",2.95033841666667
"ACT6_M_146179",3.33810601190476
"ACT6_M_146183",2.98741070921986
"ACT6_M_146185",2.8781030504897
"ACT6_M_146187",2.86699722085386
"ACT6_M_146189",2.9986725
"ACT6_M_146190",2.09738797020594
"ACT6_M_146191",2.41772080882353
"ACT6_M_146192",2.6360330810886
"ACT6_M_146193",2.13935822940996
"ACT6_M_146195",2.04998762314368
"ACT6_M_146196",2.41169060011498
"ACT6_M_146199",2.590539543392
"ACT6_M_146202",2.25791894606368
"ACT6_M_146205",2.25847848868279
"ACT6_M_146208",2.63793997474748
"ACT6_M_146212",2.79628578431373
"ACT6_M_146213",2.44951264705882
"ACT6_M_146214",2.80833484228474
"ACT6_M_146215",2.44233855440595
"ACT6_M_146216",2.96397495098039
"ACT6_M_146217",2.54822245098039
"ACT6_M_146219",2.80833484228474
"ACT6_M_146220",2.62248514705882
"ACT6_M_146223",2.13389541283644
"ACT6_M_146226",2.2525246969697
"ACT6_M_146227",1.77815666666667
"ACT6_M_146228",2.39711333333333
"ACT6_M_146229",2.08232297619048
"ACT6_M_146230",1.70794493855607
"ACT6_M_146231",1.71615160522273
"ACT6_M_146234",2.31909953559107
"ACT6_M_146237",3.22751352380952
"ACT6_M_146241",3.02901213250518
"ACT6_M_146243",2.85286726890756
"ACT6_M_146249",2.03894624867725
"ACT6_M_146250",2.05024371536797
"ACT6_M_146251",2.18508014393939
"ACT6_M_146253",2.64848148809524
"ACT6_M_146254",2.63134852237437
"ACT6_M_146256",2.4088521986166
"ACT6_M_146258",2.58056689970356
"ACT6_M_146263",2.80927630450384
"ACT6_M_146264",2.59339610313298
"ACT6_M_146265",2.75038922813298
"ACT6_M_146270",2.94103479166667
"ACT6_M_146271",2.622603125
